Class,labels,text,texts
#โรคซึมเศร้า,1,ขออนุญาตแท็กตัวร้ายอิงฟ้าระเบียบวาทะศิลป์มายอาโปซึมเศร้าโรคซึมเศร้ายังคงต้องการผู้เข้าร่วมสัมภาษณ์อีกจำนวนมากค่ะ,"ขออนุญาต,แท็ก,ตัว,ร้าย,อิง,ฟ้า,ระเบียบ,วาทะศิลป์,มาย,อาโป,ซึมเศร้า,โรค,ซึมเศร้า,ต้องการ,ผู้เข้าร่วม,สัมภาษณ์,จำนวนมาก"
#โรคซึมเศร้า,1,สำหรับคนเป็นโรคซึมเศร้าอย่างฉันนะการรักคนอื่นเป็นเรื่องง่ายแต่การรักตัวเองนั้นเป็นเรื่องยากโรคซึมเศร้า,"สำหรับ,คน,เป็นโรค,ซึมเศร้า,รัก,คนอื่น,เป็นเรื่อง,รัก,ตัวเอง,เป็นเรื่อง,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เหนื่อยที่จะต้องรู้สึกอะไรแบบนี้วะโรคซึมเศร้า,"เหนื่อย,ที่จะ,รู้สึก,แบบนี้,วะ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อยากกินยาแล้วหลับเลยได้มั้ยขอหลับสักวันก็ได้เบื่อที่จะตื่นมารู้สึกอะไรบ้าบอพวกนี้โรคซึมเศร้า,"กิน,ยา,หลับ,หลับ,สักวัน,เบื่อ,ที่จะ,ตื่น,รู้สึก,บ้าบอ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,แพนิคในห้องประชุมรู้สึกเหมือนจะตายไม่เกินจริงโรคซึมเศร้า,"แพ,นิค,ห้องประชุม,รู้สึก,เหมือน,ตาย,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ช่วงนี้รู้สึกอยากจะนอนอย่างเดียวเลยไม่อยากทำอะไรไม่อยากตื่นมาเจอวันพรุ่งนี้เลยเหนื่อยจังจะร้องยังร้องไม่ออกเลยจุกในอกไปหมดโรคซึมเศร้า,"รู้สึก,นอน,ทำ,ตื่น,เจอ,วันพรุ่งนี้,เหนื่อย,ร้อง,ร้อง,จุก,อก,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ตอนช่วงพีคๆคือสติแทบหลุดเลยอยากจะร้องไห้ก็ร้องไม่ออกอยากจะกรี้ดก็ทำไม่ได้ทุกอย่างมันจุกอกไปหมดจะก้าวขาไปโดดตึกก็ไม่น่าตายความรู้สึกวันนั้นผ่านมาเดือนก็ยังจำภาพและความรู้สึกนั้นได้อย่างดีโรคซึมเศร้า,"ตอน,พีค,สติ,แทบ,หลุด,ร้องไห้,ร้อง,ก,รี้,ด,ทำ,จุ,กอก,ก้าว,ขา,โดด,ตึก,ตาย,ความรู้สึก,เดือน,ภาพ,ความรู้สึก,ดี,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ตอนนี้เราดาวน์แล้วรู้สึกแย่มากอยากหลุดจากตรงนี้ให้เร็วที่สุดไม่ไหวมากๆโรคซึมเศร้า,"ตอนนี้,ดาวน์,รู้สึก,แย่มาก,หลุด,ตรงนี้,ไหว,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,วันเกิดเราอีกแล้วไม่อยากเติบโตไปมากกว่านี้แล้วโรคซึมเศร้า,"วันเกิด,อีกแล้ว,เติบโต,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อยากกลับไปนั่งมองท้องฟ้ายามเย็นหลังเลิกเรียนที่โรงเรียนอีกสักครั้งจังพร้อมกับนั่งเขียนระบายความรู้สึกที่มีทั้งหมดลงกับพื้นดินจนกลับบ้านไปโรคซึมเศร้า,"นั่ง,ท้องฟ้า,ยาม,เย็น,เลิกเรียน,โรงเรียน,สักครั้ง,นั่ง,ระบาย,ความรู้สึก,พื้นดิน,กลับบ้าน,โรค,ซึมเศร้า"
